billing_month,issue_date,due_date,units_consumed,variable_charges,fixed_charges,gst,electricity_duty,tv_fee,late_payment_surcharge,total_amount,amount_within_due_date,amount_after_due_date,tariff_applied,reference_no,meter_number,consumer_id,consumer_name,address
JUN 24,2024-06-25,2024-07-09,3835.2,69700.18,50.0,12555.03,1045.5,0,0.0,83350.71,83350.71,87518.25,A-1a,11 27132 1551295 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3844.38,69893.06,50.0,12589.75,1048.4,0,0.0,83581.21,83581.21,87760.27,A-1a,11 58189 5978686 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3623.72,65259.08,50.0,11755.63,978.89,35,0.0,78078.6,78078.6,81982.53,A-1a,11 76889 4017060 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2938.73,50874.41,50.0,9166.39,763.12,0,0.0,60853.92,60853.92,63896.62,A-1a,11 85690 4643832 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2484.29,41331.03,50.0,7448.58,619.97,0,0.0,49449.58,49449.58,51922.06,A-1a,11 76993 6843823 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2144.93,34204.55,50.0,6165.82,513.07,0,0.0,40933.44,40933.44,42980.11,A-1a,11 25421 2754905 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1979.9,30738.9,50.0,5542.0,461.08,0,0.0,36791.99,36791.99,38631.58,A-1a,11 94246 7270000 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1882.73,28698.33,50.0,5174.7,430.47,0,0.0,34353.5,34353.5,36071.18,A-1a,11 12479 1189293 U,88233449574,5038756,Wahhaab Jaabir,"H NO 507 Yaaseen Squares, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1945.08,30007.62,50.0,5410.37,450.11,0,0.0,35918.1,35918.1,37714.01,A-1a,11 84121 4713650 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1811.29,27198.19,50.0,4904.68,407.97,35,0.0,32595.84,32595.84,34225.64,A-1a,11 89946 6494400 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2247.98,36368.54,50.0,6555.34,545.53,35,1820.93,45375.33,45375.33,47644.1,A-1a,11 59892 1231084 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2422.02,40023.5,50.0,7213.23,600.35,35,0.0,47922.09,47922.09,50318.19,A-1a,11 55673 1994804 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3270.61,57843.83,50.0,10420.89,867.66,0,0.0,69182.38,69182.38,72641.5,A-1a,11 42299 6505482 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3819.12,69362.56,50.0,12494.26,1040.44,35,0.0,82982.26,82982.26,87131.37,A-1a,11 82195 7649691 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3894.03,70935.63,50.0,12777.41,1064.03,0,0.0,84827.08,84827.08,89068.43,A-1a,11 40272 3489378 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3586.99,64487.73,50.0,11616.79,967.32,0,3226.89,80348.72,80348.72,84366.16,A-1a,11 87802 3534320 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2967.19,51472.01,50.0,9273.96,772.08,0,0.0,61568.05,61568.05,64646.46,A-1a,11 90856 6487577 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2505.67,41780.11,50.0,7529.42,626.7,0,0.0,49986.23,49986.23,52485.55,A-1a,11 48757 6002219 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2158.57,34490.89,50.0,6217.36,517.36,0,0.0,41275.61,41275.61,43339.39,A-1a,11 14151 4069011 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1932.86,29751.06,50.0,5364.19,446.27,0,0.0,35611.52,35611.52,37392.09,A-1a,11 58022 8038351 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1877.72,28593.22,50.0,5155.78,428.9,0,0.0,34227.9,34227.9,35939.3,A-1a,11 83027 1866027 U,51030780053,7082139,Bairbel Umaarah,"H NO 783 Taheem Meadows, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1966.64,30460.52,50.0,5491.89,456.91,0,1525.53,37984.85,37984.85,39884.09,A-1a,11 49546 2481534 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1800.5,26971.48,50.0,4863.87,404.57,0,0.0,32289.92,32289.92,33904.41,A-1a,11 92265 6017179 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2241.51,36232.67,50.0,6530.88,543.49,0,0.0,43357.04,43357.04,45524.89,A-1a,11 81024 9301404 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2378.46,39108.72,50.0,7048.57,586.63,0,0.0,46793.92,46793.92,49133.62,A-1a,11 85946 2595050 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3408.34,60736.2,50.0,10941.52,911.04,0,0.0,72638.76,72638.76,76270.7,A-1a,11 67120 4997055 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3790.89,68769.73,50.0,12387.55,1031.55,0,0.0,82238.83,82238.83,86350.77,A-1a,11 28549 4769693 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3883.37,70711.85,50.0,12737.13,1060.68,0,0.0,84559.67,84559.67,88787.65,A-1a,11 91647 2351968 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3602.87,64821.19,50.0,11676.81,972.32,0,0.0,77520.32,77520.32,81396.33,A-1a,11 60420 5617684 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2949.95,51110.03,50.0,9208.81,766.65,35,0.0,61170.49,61170.49,64229.02,A-1a,11 57846 4082643 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2508.43,41837.97,50.0,7539.83,627.57,0,0.0,50055.37,50055.37,52558.14,A-1a,11 79910 1135511 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2162.45,34572.55,50.0,6232.06,518.59,0,0.0,41373.2,41373.2,43441.86,A-1a,11 85006 6403473 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1944.13,29987.79,50.0,5406.8,449.82,0,1501.89,37396.3,37396.3,39266.12,A-1a,11 60746 2782880 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1855.74,28131.46,50.0,5072.66,421.97,0,0.0,33676.09,33676.09,35359.89,A-1a,11 19590 5995253 U,14467860818,9389915,Tahseen Naeem,"H NO 824 Qaim Parks, KOHAT ROAD, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1948.7,30083.6,100.0,5433.05,451.25,0,1509.18,37577.08,37577.08,39455.93,A-1b,11 67599 4766702 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1804.74,27060.52,100.0,4888.89,405.91,0,0.0,32455.32,32455.32,34078.09,A-1b,11 14179 6985784 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2250.32,36417.72,100.0,6573.19,546.27,0,0.0,43637.18,43637.18,45819.03,A-1b,11 71695 6724902 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2465.17,40929.57,100.0,7385.32,613.94,0,0.0,49028.84,49028.84,51480.28,A-1b,11 63143 3900571 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3367.47,59877.83,100.0,10796.01,898.17,0,0.0,71672.0,71672.0,75255.6,A-1b,11 52064 4701666 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3727.07,67429.49,100.0,12155.31,1011.44,0,0.0,80696.24,80696.24,84731.05,A-1b,11 91529 4048051 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3906.07,71188.53,100.0,12831.94,1067.83,0,0.0,85188.3,85188.3,89447.71,A-1b,11 46092 9610814 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3659.26,66005.5,100.0,11898.99,990.08,35,0.0,79029.57,79029.57,82981.05,A-1b,11 88931 6090407 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2943.75,50979.73,100.0,9194.35,764.7,35,0.0,61073.78,61073.78,64127.46,A-1b,11 42714 5160732 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2477.14,41180.92,100.0,7430.57,617.71,35,0.0,49364.2,49364.2,51832.41,A-1b,11 58548 9032175 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2179.15,34923.19,100.0,6304.17,523.85,0,0.0,41851.21,41851.21,43943.78,A-1b,11 58313 9465552 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1950.56,30122.68,100.0,5440.08,451.84,35,1511.13,37660.73,37660.73,39543.77,A-1b,11 20417 1334466 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1879.47,28629.91,100.0,5171.38,429.45,0,0.0,34330.74,34330.74,36047.28,A-1b,11 72077 6920912 U,90353425614,9218263,Yaman Wadood,"H NO 378 Jaabir Springs, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3911.34,80738.22,832.5,14682.73,1211.07,0,0.0,97464.53,97464.53,102337.75,A-2a,11 30974 9809286 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3683.18,75946.68,832.5,13820.25,1139.2,0,0.0,91738.63,91738.63,96325.56,A-2a,11 25903 2386501 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4476.61,92608.81,832.5,16819.44,1389.13,0,0.0,111649.88,111649.88,117232.37,A-2a,11 23619 3508236 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4843.92,100322.38,832.5,18207.88,1504.84,0,0.0,120867.6,120867.6,126910.98,A-2a,11 74371 6448182 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6682.11,138924.33,832.5,25156.23,2083.86,0,0.0,166996.93,166996.93,175346.77,A-2a,11 91206 8773672 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7584.26,157869.48,832.5,28566.36,2368.04,0,0.0,189636.38,189636.38,199118.2,A-2a,11 45519 3122033 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7839.91,163238.09,832.5,29532.71,2448.57,35,0.0,196086.87,196086.87,205891.21,A-2a,11 31843 1243592 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7186.61,149518.75,832.5,27063.22,2242.78,0,0.0,179657.25,179657.25,188640.12,A-2a,11 65656 2124941 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,5985.52,124295.88,832.5,22523.11,1864.44,35,0.0,149550.92,149550.92,157028.47,A-2a,11 63211 2553328 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,5055.65,104768.75,832.5,19008.23,1571.53,0,0.0,126181.01,126181.01,132490.06,A-2a,11 39768 5083909 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4305.72,89020.18,832.5,16173.48,1335.3,0,0.0,107361.47,107361.47,112729.54,A-2a,11 33728 9946409 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3915.6,80827.68,832.5,14698.83,1212.42,35,0.0,97606.43,97606.43,102486.75,A-2a,11 41629 8865831 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3775.6,77887.54,832.5,14169.61,1168.31,35,3936.0,98028.96,98028.96,102930.41,A-2a,11 16569 3714762 U,98150906648,3860717,Qadeer Sadeed,"H NO 698 Najeeb Vista, WESTRIDGE, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,19552.59,273736.2,4492.0,50081.08,4106.04,35,0.0,332450.32,332450.32,349072.84,B-1,11 52836 7049414 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,18068.14,252953.9,4492.0,46340.26,3794.31,35,0.0,307615.48,307615.48,322996.25,B-1,11 76710 1755692 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,22457.54,314405.57,4492.0,57401.56,4716.08,0,0.0,381015.22,381015.22,400065.98,B-1,11 11168 6129896 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,24531.8,343445.13,4492.0,62628.68,5151.68,0,0.0,415717.49,415717.49,436503.36,B-1,11 86421 2362060 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,33656.92,471196.89,4492.0,85624.0,7067.95,0,0.0,568380.85,568380.85,596799.89,B-1,11 23086 1673900 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,37918.08,530853.13,4492.0,96362.12,7962.8,0,0.0,639670.06,639670.06,671653.56,B-1,11 27700 8721786 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,39061.88,546866.32,4492.0,99244.5,8202.99,0,0.0,658805.81,658805.81,691746.1,B-1,11 71726 4349326 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,36440.88,510172.31,4492.0,92639.58,7652.58,0,0.0,614956.47,614956.47,645704.29,B-1,11 47902 4203248 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,29754.63,416564.76,4492.0,75790.22,6248.47,0,0.0,503095.45,503095.45,528250.23,B-1,11 17317 3410432 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,24703.6,345850.34,4492.0,63061.62,5187.76,35,0.0,418626.72,418626.72,439558.06,B-1,11 96538 5803345 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,21648.4,303077.6,4492.0,55362.53,4546.16,35,0.0,367513.29,367513.29,385888.96,B-1,11 10773 8822345 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,19313.06,270382.9,4492.0,49477.48,4055.74,0,0.0,328408.12,328408.12,344828.53,B-1,11 36880 9342837 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,18881.09,264335.26,4492.0,48388.91,3965.03,0,0.0,321181.2,321181.2,337240.26,B-1,11 22672 3377451 U,30211150729,2044906,Aabid Umar,"H NO 679 Saaqib Brooks, KOHAT ROAD, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1932.61,29745.75,50.0,5363.23,446.19,0,1489.79,37094.96,37094.96,38949.7,A-1a,11 13295 2282439 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1823.92,27463.22,50.0,4952.38,411.95,0,0.0,32877.54,32877.54,34521.42,A-1a,11 47565 1238913 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2247.6,36360.6,50.0,6553.91,545.41,0,0.0,43509.92,43509.92,45685.41,A-1a,11 23323 8386364 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2405.69,39680.53,50.0,7151.5,595.21,35,0.0,47512.24,47512.24,49887.85,A-1a,11 25690 9214519 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3346.05,59428.09,50.0,10706.06,891.42,35,0.0,71110.57,71110.57,74666.1,A-1a,11 25654 2785430 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3857.51,70168.65,50.0,12639.36,1052.53,35,0.0,83945.53,83945.53,88142.81,A-1a,11 96395 9155547 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3905.91,71185.05,50.0,12822.31,1067.78,0,0.0,85125.13,85125.13,89381.39,A-1a,11 27718 4333079 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3615.82,65093.18,50.0,11725.77,976.4,0,3257.16,81102.51,81102.51,85157.63,A-1a,11 51730 6700529 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2984.15,51828.11,50.0,9338.06,777.42,0,0.0,61993.59,61993.59,65093.27,A-1a,11 86045 3580569 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2518.04,42039.76,50.0,7576.16,630.6,0,0.0,50296.51,50296.51,52811.33,A-1a,11 84469 1481851 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2141.19,34125.91,50.0,6151.66,511.89,0,0.0,40839.46,40839.46,42881.43,A-1a,11 98011 9185315 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1935.11,29798.37,50.0,5372.71,446.98,0,0.0,35668.06,35668.06,37451.46,A-1a,11 35433 7398640 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1887.75,28803.73,50.0,5193.67,432.06,0,0.0,34479.46,34479.46,36203.43,A-1a,11 59340 4048397 U,77452410971,6007984,Rohaan Saboor,"H NO 957 Qusay Rest, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1961.08,30343.68,50.0,5470.86,455.16,35,0.0,36354.7,36354.7,38172.43,A-1a,11 49519 3795107 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1812.92,27232.28,50.0,4910.81,408.48,35,0.0,32636.57,32636.57,34268.4,A-1a,11 74380 7419927 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2235.12,36098.5,50.0,6506.73,541.48,0,0.0,43196.71,43196.71,45356.54,A-1a,11 94947 1158438 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2391.86,39390.02,50.0,7099.2,590.85,35,0.0,47165.07,47165.07,49523.33,A-1a,11 29530 4901944 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3340.42,59309.92,50.0,10684.79,889.65,35,0.0,70969.36,70969.36,74517.83,A-1a,11 62077 6105037 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3810.29,69177.01,50.0,12460.86,1037.66,35,0.0,82760.52,82760.52,86898.55,A-1a,11 12052 4076607 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3905.33,71172.95,50.0,12820.13,1067.59,35,0.0,85145.68,85145.68,89402.96,A-1a,11 61725 3350626 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3591.38,64579.9,50.0,11633.38,968.7,0,0.0,77231.98,77231.98,81093.57,A-1a,11 80278 1461715 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2965.11,51428.33,50.0,9266.1,771.42,0,0.0,61515.86,61515.86,64591.65,A-1a,11 10934 7618343 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2497.34,41605.1,50.0,7497.92,624.08,0,0.0,49777.09,49777.09,52265.95,A-1a,11 49255 2428645 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2135.72,34011.14,50.0,6131.01,510.17,0,0.0,40702.31,40702.31,42737.43,A-1a,11 95112 5683733 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1929.57,29681.99,50.0,5351.76,445.23,35,0.0,35563.98,35563.98,37342.18,A-1a,11 14195 3152810 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1912.06,29314.22,50.0,5285.56,439.71,0,0.0,35089.49,35089.49,36843.97,A-1a,11 44648 1917958 U,77634303842,5302415,Wadi Limazah,"H NO 278 Kareem Turnpike, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3898.28,80463.94,350.0,14546.51,1206.96,0,0.0,96567.41,96567.41,101395.78,A-2a,11 95381 1997934 U,35465289242,3306314,Aasif Zafar,"H NO 205 Emran Curve, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3654.22,75338.64,350.0,13623.96,1130.08,0,0.0,90442.68,90442.68,94964.81,A-2a,11 40170 9837023 U,35465289242,3306314,Aasif Zafar,"H NO 205 Emran Curve, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4490.8,92906.82,350.0,16786.23,1393.6,0,0.0,111436.65,111436.65,117008.48,A-2a,11 88164 3531594 U,35465289242,3306314,Aasif Zafar,"H NO 205 Emran Curve, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4911.52,101741.98,350.0,18376.56,1526.13,0,0.0,121994.67,121994.67,128094.4,A-2a,11 54443 2232122 U,35465289242,3306314,Aasif Zafar,"H NO 205 Emran Curve, CHAKLALA, RAWALPINDI"
